Simulation ID [ ],Water Depth [m],Significant Wave Height [m],Wave Peak Period [s],Float Diameter [m],Power Takeoff Stiffness [N/m],Power Takeoff Damping [N.s/m],Expected Power Output [kW],Wave Power Transport (deep water) [kW/m],Hydrodynamic Efficiency (deep water) [ ],Simulation Terminal Condition
26392,60,3.8125,5,20,1000,100000,188.368284832343,35.6551068709146,0.264153302799385,COMPLETE
26393,60,3.8125,5,20,1000,1000000,384.769355390199,35.6551068709146,0.539571171085273,COMPLETE
26394,60,3.8125,5,20,1000,10000000,71.7201770153612,35.6551068709146,0.100574901198608,COMPLETE
26395,60,3.8125,5,20,1000,100000000,8.21858346870909,35.6551068709146,0.0115251140579435,COMPLETE
26396,60,3.8125,5,30,0,10000,14.6748681817564,35.6551068709146,0.0137192765820664,COMPLETE
26397,60,3.8125,5,30,0,100000,95.0780370265519,35.6551068709146,0.0888867873081701,COMPLETE
26398,60,3.8125,5,30,0,1000000,553.79425786222,35.6551068709146,0.517732527411544,COMPLETE
26399,60,3.8125,5,30,0,10000000,194.052068676783,35.6551068709146,0.181415871578909,COMPLETE
264,20,2.625,5,10,500,100000000,0.221600429171897,16.902877860869,0.00131102189222412,COMPLETE
2640,20,12.9375,15,10,750,10000,23.4927555359502,1231.75410452444,0.00190726017876923,COMPLETE
26400,60,3.8125,5,30,0,100000000,35.3872999821719,35.6551068709146,0.0330829653755611,COMPLETE
26401,60,3.8125,5,30,250,10000,12.5477586774006,35.6551068709146,0.0117306792570915,COMPLETE
26402,60,3.8125,5,30,250,100000,179.876788475904,35.6551068709146,0.168163651027727,COMPLETE
26403,60,3.8125,5,30,250,1000000,596.041363097945,35.6551068709146,0.557228604264972,COMPLETE
26404,60,3.8125,5,30,250,10000000,305.933556012949,35.6551068709146,0.286011909523974,COMPLETE
26405,60,3.8125,5,30,250,100000000,48.4932730167253,35.6551068709146,0.0453355094332768,COMPLETE
26406,60,3.8125,5,30,500,10000,12.348426088975,35.6551068709146,0.0115443267203219,COMPLETE
26407,60,3.8125,5,30,500,100000,135.824998963449,35.6551068709146,0.126980406533056,COMPLETE
26408,60,3.8125,5,30,500,1000000,383.034939612152,35.6551068709146,0.358092639201155,COMPLETE
26409,60,3.8125,5,30,500,10000000,287.232035065452,35.6551068709146,0.268528185976597,COMPLETE
2641,20,12.9375,15,10,750,100000,156.470531646237,1231.75410452444,0.01270306557709,COMPLETE
26410,60,3.8125,5,30,500,100000000,23.7128006545393,35.6551068709146,0.0221686809507063,COMPLETE
26411,60,3.8125,5,30,750,10000,14.4727991938099,35.6551068709146,0.0135303658334341,COMPLETE
26412,60,3.8125,5,30,750,100000,150.213557500212,35.6551068709146,0.140432017255427,COMPLETE
26413,60,3.8125,5,30,750,1000000,450.321173880726,35.6551068709146,0.420997358116715,COMPLETE
26414,60,3.8125,5,30,750,10000000,249.987083389817,35.6551068709146,0.233708534651963,COMPLETE
26415,60,3.8125,5,30,750,100000000,28.1788666216457,35.6551068709146,0.0263439276021658,COMPLETE
26416,60,3.8125,5,30,1000,10000,8.23750362896895,35.6551068709146,0.00770109749756366,COMPLETE
26417,60,3.8125,5,30,1000,100000,170.827481408376,35.6551068709146,0.15970361275019,COMPLETE
26418,60,3.8125,5,30,1000,1000000,407.708367092665,35.6551068709146,0.381159393303488,COMPLETE
26419,60,3.8125,5,30,1000,10000000,307.691194371565,35.6551068709146,0.287655094762467,COMPLETE
2642,20,12.9375,15,10,750,1000000,620.347416824881,1231.75410452444,0.0503629267031659,COMPLETE
26420,60,3.8125,5,30,1000,100000000,36.6409752591419,35.6551068709146,0.0342550043782849,COMPLETE
26421,60,3.8125,5,40,0,10000,4.27124399854717,35.6551068709146,0.0029948332604995,COMPLETE
26422,60,3.8125,5,40,0,100000,52.7008034477316,35.6551068709146,0.036951791813813,COMPLETE
26423,60,3.8125,5,40,0,1000000,327.605241106697,35.6551068709146,0.229704290533159,COMPLETE
26424,60,3.8125,5,40,0,10000000,357.476237599357,35.6551068709146,0.250648693112575,COMPLETE
26425,60,3.8125,5,40,0,100000000,61.7500065822126,35.6551068709146,0.0432967476480801,COMPLETE
26426,60,3.8125,5,40,250,10000,6.83145440457423,35.6551068709146,0.00478995507523421,COMPLETE
26427,60,3.8125,5,40,250,100000,53.7901707629353,35.6551068709146,0.0377156145946194,COMPLETE
26428,60,3.8125,5,40,250,1000000,264.391365142786,35.6551068709146,0.185381133549807,COMPLETE
26429,60,3.8125,5,40,250,10000000,465.506721445996,35.6551068709146,0.326395544915425,COMPLETE
2643,20,12.9375,15,10,750,10000000,97.0251203134061,1231.75410452444,0.00787698778165354,COMPLETE
26430,60,3.8125,5,40,250,100000000,40.212779121137,35.6551068709146,0.0281956658177487,COMPLETE
26431,60,3.8125,5,40,500,10000,5.22324115810149,35.6551068709146,0.00366233733151583,COMPLETE
26432,60,3.8125,5,40,500,100000,40.0181067155275,35.6551068709146,0.0280591689574853,COMPLETE
26433,60,3.8125,5,40,500,1000000,338.267204359802,35.6551068709146,0.237180052204345,COMPLETE
26434,60,3.8125,5,40,500,10000000,281.495990069449,35.6551068709146,0.197374243673266,COMPLETE
26435,60,3.8125,5,40,500,100000000,47.2439317136755,35.6551068709146,0.0331256416400019,COMPLETE
26436,60,3.8125,5,40,750,10000,2.88270958407091,35.6551068709146,0.00202124592874412,COMPLETE
26437,60,3.8125,5,40,750,100000,54.809306522989,35.6551068709146,0.0384301936896586,COMPLETE
26438,60,3.8125,5,40,750,1000000,291.231500366595,35.6551068709146,0.204200411893987,COMPLETE
26439,60,3.8125,5,40,750,10000000,336.361305240987,35.6551068709146,0.235843708489464,COMPLETE
2644,20,12.9375,15,10,750,100000000,9.9962369384167,1231.75410452444,0.000811544845005902,COMPLETE
26440,60,3.8125,5,40,750,100000000,59.019506171903,35.6551068709146,0.0413822249822281,COMPLETE
26441,60,3.8125,5,40,1000,10000,5.35530155759633,35.6551068709146,0.00375493304296115,COMPLETE
26442,60,3.8125,5,40,1000,100000,43.9208423942746,35.6551068709146,0.0307956182499222,COMPLETE
26443,60,3.8125,5,40,1000,1000000,278.108621384377,35.6551068709146,0.194999150045489,COMPLETE
26444,60,3.8125,5,40,1000,10000000,307.024919427762,35.6551068709146,0.215274154512642,COMPLETE
26445,60,3.8125,5,40,1000,100000000,58.8382098748586,35.6551068709146,0.041255106938731,COMPLETE
26446,60,3.8125,5,50,0,10000,1.18980123023668,35.6551068709146,0.000667394566811552,COMPLETE
26447,60,3.8125,5,50,0,100000,12.4592691872155,35.6551068709146,0.00698877119192091,COMPLETE
26448,60,3.8125,5,50,0,1000000,90.7301402193501,35.6551068709146,0.0508932089575996,COMPLETE
26449,60,3.8125,5,50,0,10000000,418.706346043829,35.6551068709146,0.234864726424582,COMPLETE
2645,20,12.9375,15,10,1000,10000,21.2199209086758,1231.75410452444,0.00172274002016567,COMPLETE
26450,60,3.8125,5,50,0,100000000,60.923395433438,35.6551068709146,0.0341737275695201,COMPLETE
26451,60,3.8125,5,50,250,10000,1.74263686466681,35.6551068709146,0.00097749636313016,COMPLETE
26452,60,3.8125,5,50,250,100000,17.892911154544,35.6551068709146,0.0100366610703613,COMPLETE
26453,60,3.8125,5,50,250,1000000,107.21692156116,35.6551068709146,0.060141130385236,COMPLETE
26454,60,3.8125,5,50,250,10000000,200.893301249432,35.6551068709146,0.112686971870114,COMPLETE
26455,60,3.8125,5,50,250,100000000,91.4314781851154,35.6551068709146,0.0512866100870953,COMPLETE
26456,60,3.8125,5,50,500,10000,1.32482930149461,35.6551068709146,0.000743135790500369,COMPLETE
26457,60,3.8125,5,50,500,100000,13.3571926032154,35.6551068709146,0.00749244289272427,COMPLETE
26458,60,3.8125,5,50,500,1000000,105.538521001277,35.6551068709146,0.0591996660581429,COMPLETE
26459,60,3.8125,5,50,500,10000000,326.303705106269,35.6551068709146,0.183033362534918,COMPLETE
2646,20,12.9375,15,10,1000,100000,206.91775778364,1231.75410452444,0.0167986253931362,COMPLETE
26460,60,3.8125,5,50,500,100000000,80.7342884910917,35.6551068709146,0.0452862412015094,COMPLETE
26461,60,3.8125,5,50,750,10000,1.68079691797865,35.6551068709146,0.000942808514956239,COMPLETE
26462,60,3.8125,5,50,750,100000,17.9787596849519,35.6551068709146,0.010084816040542,COMPLETE
26463,60,3.8125,5,50,750,1000000,113.754715761056,35.6551068709146,0.0638083717840994,COMPLETE
26464,60,3.8125,5,50,750,10000000,346.41487920727,35.6551068709146,0.19431431265172,COMPLETE
26465,60,3.8125,5,50,750,100000000,55.2180765147544,35.6551068709146,0.030973446084268,COMPLETE
26466,60,3.8125,5,50,1000,10000,1.27160209373572,35.6551068709146,0.000713279081361006,COMPLETE
26467,60,3.8125,5,50,1000,100000,13.9576406830787,35.6551068709146,0.00782925191255817,COMPLETE
26468,60,3.8125,5,50,1000,1000000,115.002700054147,35.6551068709146,0.0645084029451948,COMPLETE
26469,60,3.8125,5,50,1000,10000000,297.748132890566,35.6551068709146,0.16701570070651,COMPLETE
2647,20,12.9375,15,10,1000,1000000,600.148059912506,1231.75410452444,0.0487230412066874,COMPLETE
26470,60,3.8125,5,50,1000,100000000,82.5194426183401,35.6551068709146,0.0462875867499669,COMPLETE
26471,60,5,5,10,0,10000,20.3701589591987,61.3256339623363,0.0332163854542608,COMPLETE
26472,60,5,5,10,0,100000,84.8924488583821,61.3256339623363,0.138428978835375,COMPLETE
26473,60,5,5,10,0,1000000,66.1941558804634,61.3256339623363,0.107938804058866,COMPLETE
26474,60,5,5,10,0,10000000,8.07172548964102,61.3256339623363,0.0131620742715817,COMPLETE
26475,60,5,5,10,0,100000000,0.787919830749517,61.3256339623363,0.00128481318470091,COMPLETE
26476,60,5,5,10,250,10000,22.478589948242,61.3256339623363,0.0366544762701475,COMPLETE
26477,60,5,5,10,250,100000,91.942261569296,61.3256339623363,0.149924681782765,COMPLETE
26478,60,5,5,10,250,1000000,57.4733235181398,61.3256339623363,0.0937182704926256,COMPLETE
26479,60,5,5,10,250,10000000,10.4176690275773,61.3256339623363,0.0169874624271726,COMPLETE
2648,20,12.9375,15,10,1000,10000000,89.6574136919827,1231.75410452444,0.0072788402622452,COMPLETE
26480,60,5,5,10,250,100000000,0.825063330303757,61.3256339623363,0.00134538084157512,COMPLETE
26481,60,5,5,10,500,10000,16.3156655016265,61.3256339623363,0.0266049683426785,COMPLETE
26482,60,5,5,10,500,100000,88.8308484634637,61.3256339623363,0.144851088727464,COMPLETE
26483,60,5,5,10,500,1000000,61.5620632712461,61.3256339623363,0.100385530965819,COMPLETE
26484,60,5,5,10,500,10000000,8.17838611526483,61.3256339623363,0.0133359992989027,COMPLETE
26485,60,5,5,10,500,100000000,0.789384856872435,61.3256339623363,0.00128720211413916,COMPLETE
26486,60,5,5,10,750,10000,20.9131474968977,61.3256339623363,0.034101804002127,COMPLETE
26487,60,5,5,10,750,100000,96.1529975759366,61.3256339623363,0.156790874163633,COMPLETE
26488,60,5,5,10,750,1000000,58.6788454240764,61.3256339623363,0.0956840421089076,COMPLETE
26489,60,5,5,10,750,10000000,8.30158527861651,61.3256339623363,0.0135368927188181,COMPLETE
2649,20,12.9375,15,10,1000,100000000,9.64437353627462,1231.75410452444,0.000782978802412691,COMPLETE
26490,60,5,5,10,750,100000000,0.948288961774535,61.3256339623363,0.00154631742145044,COMPLETE
26491,60,5,5,10,1000,10000,16.4484872718579,61.3256339623363,0.0268215527652921,COMPLETE
26492,60,5,5,10,1000,100000,82.7568415869702,61.3256339623363,0.134946573300483,COMPLETE
26493,60,5,5,10,1000,1000000,66.3611114968614,61.3256339623363,0.108211048478712,COMPLETE
26494,60,5,5,10,1000,10000000,9.48253636240403,61.3256339623363,0.0154625981823976,COMPLETE
26495,60,5,5,10,1000,100000000,1.06557380966021,61.3256339623363,0.00173756672505765,COMPLETE
26496,60,5,5,20,0,10000,25.0541633416868,61.3256339623363,0.0204271539671926,COMPLETE
26497,60,5,5,20,0,100000,180.880191115502,61.3256339623363,0.147475190575764,COMPLETE
26498,60,5,5,20,0,1000000,460.114206581263,61.3256339623363,0.375140195749013,COMPLETE
26499,60,5,5,20,0,10000000,126.812937913051,61.3256339623363,0.103393091697132,COMPLETE
265,20,2.625,5,10,750,10000,10.865903663238,16.902877860869,0.0642843411203551,COMPLETE
2650,20,12.9375,15,20,0,10000,33.438365067917,1231.75410452444,0.00135734741800706,COMPLETE
26500,60,5,5,20,0,100000000,15.1478958212403,61.3256339623363,0.0123503784979569,COMPLETE
26501,60,5,5,20,250,10000,26.7122446688136,61.3256339623363,0.0217790204054141,COMPLETE
26502,60,5,5,20,250,100000,252.890011308899,61.3256339623363,0.206186218526671,COMPLETE
26503,60,5,5,20,250,1000000,413.367133390888,61.3256339623363,0.337026384142039,COMPLETE
26504,60,5,5,20,250,10000000,138.047636277129,61.3256339623363,0.112552963057758,COMPLETE
26505,60,5,5,20,250,100000000,14.467811765455,61.3256339623363,0.0117958925417229,COMPLETE
26506,60,5,5,20,500,10000,29.9048742166305,61.3256339623363,0.0243820343015099,COMPLETE
26507,60,5,5,20,500,100000,180.857577633487,61.3256339623363,0.147456753357464,COMPLETE
26508,60,5,5,20,500,1000000,440.148270532824,61.3256339623363,0.358861573940797,COMPLETE
26509,60,5,5,20,500,10000000,125.85234517134,61.3256339623363,0.102609901471735,COMPLETE
2651,20,12.9375,15,20,0,100000,301.580957687252,1231.75410452444,0.0122419302919103,COMPLETE
26510,60,5,5,20,500,100000000,14.0321095094368,61.3256339623363,0.0114406558911847,COMPLETE
26511,60,5,5,20,750,10000,27.1873575286147,61.3256339623363,0.022166389299222,COMPLETE
26512,60,5,5,20,750,100000,220.808097394922,61.3256339623363,0.180029200782933,COMPLETE
26513,60,5,5,20,750,1000000,456.977064536551,61.3256339623363,0.372582421909578,COMPLETE
26514,60,5,5,20,750,10000000,100.425001904769,61.3256339623363,0.0818784865448324,COMPLETE
26515,60,5,5,20,750,100000000,18.6160904923186,61.3256339623363,0.0151780660789841,COMPLETE
26516,60,5,5,20,1000,10000,30.1099732013991,61.3256339623363,0.0245492555526547,COMPLETE
26517,60,5,5,20,1000,100000,190.777335494051,61.3256339623363,0.155544527767311,COMPLETE
26518,60,5,5,20,1000,1000000,478.156268771655,61.3256339623363,0.389850245221533,COMPLETE
26519,60,5,5,20,1000,10000000,114.660994957592,61.3256339623363,0.0934853727138083,COMPLETE
2652,20,12.9375,15,20,0,1000000,2477.85798403003,1231.75410452444,0.100582493491535,COMPLETE
26520,60,5,5,20,1000,100000000,10.8554254473432,61.3256339623363,0.00885064266437927,COMPLETE
26521,60,5,5,30,0,10000,14.3205873892548,61.3256339623363,0.00778390506763174,COMPLETE
26522,60,5,5,30,0,100000,197.429840008645,61.3256339623363,0.107312297350185,COMPLETE
26523,60,5,5,30,0,1000000,781.444607174983,61.3256339623363,0.424751476495084,COMPLETE
26524,60,5,5,30,0,10000000,301.345115892948,61.3256339623363,0.163795081231459,COMPLETE
26525,60,5,5,30,0,100000000,53.3451944111773,61.3256339623363,0.0289955933946206,COMPLETE
26526,60,5,5,30,250,10000,12.4935358623617,61.3256339623363,0.0067908176158085,COMPLETE
26527,60,5,5,30,250,100000,143.357706192429,61.3256339623363,0.0779215785905959,COMPLETE
26528,60,5,5,30,250,1000000,700.463132586369,61.3256339623363,0.380734279902465,COMPLETE
26529,60,5,5,30,250,10000000,340.271915886044,61.3256339623363,0.18495360689084,COMPLETE
2653,20,12.9375,15,20,0,10000000,1714.47434700072,1231.75410452444,0.0695948298732341,COMPLETE
26530,60,5,5,30,250,100000000,39.7490073441914,61.3256339623363,0.0216054335824198,COMPLETE
26531,60,5,5,30,500,10000,17.1388512704987,61.3256339623363,0.00931576251948445,COMPLETE
26532,60,5,5,30,500,100000,156.213548447761,61.3256339623363,0.0849093265760617,COMPLETE
26533,60,5,5,30,500,1000000,716.952393227909,61.3256339623363,0.389696959713036,COMPLETE
26534,60,5,5,30,500,10000000,393.272551847918,61.3256339623363,0.213761916748359,COMPLETE
26535,60,5,5,30,500,100000000,38.9556503044709,61.3256339623363,0.0211742071449795,COMPLETE
26536,60,5,5,30,750,10000,16.0000342943758,61.3256339623363,0.00869676254479075,COMPLETE
26537,60,5,5,30,750,100000,145.987127066953,61.3256339623363,0.0793507910882271,COMPLETE
26538,60,5,5,30,750,1000000,684.770939386189,61.3256339623363,0.372204843305138,COMPLETE
26539,60,5,5,30,750,10000000,393.505911042686,61.3256339623363,0.213888758320521,COMPLETE
2654,20,12.9375,15,20,0,100000000,189.738182739488,1231.75410452444,0.00770195049655397,COMPLETE
26540,60,5,5,30,750,100000000,34.233546135337,61.3256339623363,0.018607523979484,COMPLETE
26541,60,5,5,30,1000,10000,19.4685976734504,61.3256339623363,0.0105820880087475,COMPLETE
26542,60,5,5,30,1000,100000,161.235485806756,61.3256339623363,0.0876389830206947,COMPLETE
26543,60,5,5,30,1000,1000000,649.879925512466,61.3256339623363,0.353239955041528,COMPLETE
26544,60,5,5,30,1000,10000000,374.985260405987,61.3256339623363,0.203821923600109,COMPLETE
26545,60,5,5,30,1000,100000000,53.0391316443792,61.3256339623363,0.0288292340507797,COMPLETE
26546,60,5,5,40,0,10000,8.58105814982418,61.3256339623363,0.00349815305419195,COMPLETE
26547,60,5,5,40,0,100000,99.6042944639046,61.3256339623363,0.0406046737833471,COMPLETE
26548,60,5,5,40,0,1000000,394.596869019961,61.3256339623363,0.160861308528138,COMPLETE
26549,60,5,5,40,0,10000000,471.901161888809,61.3256339623363,0.192375166548882,COMPLETE
2655,20,12.9375,15,20,250,10000,27.8057722022274,1231.75410452444,0.00112870629373558,COMPLETE
26550,60,5,5,40,0,100000000,106.191529024724,61.3256339623363,0.0432900249714266,COMPLETE
26551,60,5,5,40,250,10000,6.3118919435862,61.3256339623363,0.00257310505239241,COMPLETE
26552,60,5,5,40,250,100000,78.6750076588346,61.3256339623363,0.0320726434345357,COMPLETE
26553,60,5,5,40,250,1000000,430.567247349864,61.3256339623363,0.175524988300284,COMPLETE
26554,60,5,5,40,250,10000000,563.22997975559,61.3256339623363,0.229606260614241,COMPLETE
26555,60,5,5,40,250,100000000,78.3235732941546,61.3256339623363,0.0319293777469377,COMPLETE
26556,60,5,5,40,500,10000,8.32592526081769,61.3256339623363,0.00339414561369685,COMPLETE
26557,60,5,5,40,500,100000,62.8691656347997,61.3256339623363,0.0256292359217238,COMPLETE
26558,60,5,5,40,500,1000000,377.347251801066,61.3256339623363,0.153829331806345,COMPLETE
26559,60,5,5,40,500,10000000,737.30633052553,61.3256339623363,0.300570203227884,COMPLETE
2656,20,12.9375,15,20,250,100000,319.482653950637,1231.75410452444,0.0129686052101277,COMPLETE
26560,60,5,5,40,500,100000000,94.6229607854606,61.3256339623363,0.0385739839410279,COMPLETE
26561,60,5,5,40,750,10000,7.27601519084471,61.3256339623363,0.00296613941052503,COMPLETE
26562,60,5,5,40,750,100000,57.2036674888026,61.3256339623363,0.0233196396811547,COMPLETE
26563,60,5,5,40,750,1000000,479.179035289028,61.3256339623363,0.1953420634768,COMPLETE
26564,60,5,5,40,750,10000000,524.803085297961,61.3256339623363,0.213941157795561,COMPLETE
26565,60,5,5,40,750,100000000,101.191945131686,61.3256339623363,0.0412518952489892,COMPLETE
26566,60,5,5,40,1000,10000,5.77298368316382,61.3256339623363,0.00235341378073211,COMPLETE
26567,60,5,5,40,1000,100000,100.226151841408,61.3256339623363,0.0408581800813357,COMPLETE
26568,60,5,5,40,1000,1000000,379.840565449143,61.3256339623363,0.154845755725259,COMPLETE
26569,60,5,5,40,1000,10000000,590.817894297047,61.3256339623363,0.240852746283839,COMPLETE
2657,20,12.9375,15,20,250,1000000,2045.2273166768,1231.75410452444,0.0830209255712782,COMPLETE
26570,60,5,5,40,1000,100000000,102.489596449622,61.3256339623363,0.0417808956172256,COMPLETE
26571,60,5,5,50,0,10000,2.74391100643131,61.3256339623363,0.00089486592445714,COMPLETE
26572,60,5,5,50,0,100000,22.8750189972886,61.3256339623363,0.0074601818258699,COMPLETE
26573,60,5,5,50,0,1000000,184.756839246912,61.3256339623363,0.0602543593305148,COMPLETE
26574,60,5,5,50,0,10000000,340.601641283806,61.3256339623363,0.111079696784868,COMPLETE
26575,60,5,5,50,0,100000000,83.8774250798187,61.3256339623363,0.0273547681973684,COMPLETE
26576,60,5,5,50,250,10000,2.93025016927858,61.3256339623363,0.000955636323654875,COMPLETE
26577,60,5,5,50,250,100000,19.5046527587095,61.3256339623363,0.00636101137435887,COMPLETE
26578,60,5,5,50,250,1000000,196.833530216083,61.3256339623363,0.0641929051518553,COMPLETE
26579,60,5,5,50,250,10000000,319.373807240837,61.3256339623363,0.104156707923145,COMPLETE
2658,20,12.9375,15,20,250,10000000,1816.32334029382,1231.75410452444,0.0737291369122358,COMPLETE
